raw_word,is_promoted,type_unsmile
싸뱔,False,A
싸앙넘,False,A
싸앙놈,False,A
싸앙뇽,False,A
싸앙눔,False,A
싸앙늠,False,A
쌉년,False,A
쌍너엄,False,A
쌍녀언,False,A
쌍노무,False,A
쌍뇨나,False,A
쌍뇸,False,A
쌍눔,False,A
쌍악연,False,A
쌔까,False,A
쌔뀌,False,A
쌔낑,False,A
쌔리,False,A
쌔밸년,False,A
쌔캬,False,A
쌔퀴,False,A
쌕갸,False,A
쌕꺄,False,A
쌕끼,False,A
쌕캬,False,A
쌕히,False,A
쌩보지,False,A
쌰꺄,False,A
쌰발,False,A
쌰발넘,False,A
쌰발년,False,A
쌰발놈,False,A
쌰발라마,False,A
쌰앙넘,False,A
쌰앙놈,False,A
쌰앙눔,False,A
쌰앙늠,False,A
썁슥,False,A
썁식,False,A
썁쌔리,False,A
썅넘,False,A
썅녀,False,A
썅놈,False,A
썅뇬,False,A
썅눔,False,A
썅악,False,A
썅팔년,False,A
썌꺄,False,A
썌끼,False,A
썌키,False,A
썎끼,False,A
써글넘,False,A
써글년,False,A
써글노무,False,A
써글놈,False,A
써글뇨나,False,A
써글뇬,False,A
써글눔,False,A
써글늠,False,A
써글세끼,False,A
써글시키,False,A
써버럴,False,A
써벌,False,A
썩을넘,False,A
썩을년,False,A
썩을노마,False,A
썩을놈,False,A
썩을뇨나,False,A
썩을뇬,False,A
썩을눔,False,A
썩을늠,False,A
썩을시끼,False,A
썩을시키,False,A
쎄퀴,False,A
쎼ㄲㅣ,False,A
쎼끼,False,A
쐉넘,False,A
쐐뀌,False,A
쐐이,False,A
쐑갸,False,A
쐑꺄,False,A
쐑들,False,A
쐑캬,False,A
쐬끼,False,A
쑤ㅣ벵아,False,A
쑵년,False,A
쑵새,False,A
쒜뀌,False,A
쒜끠,False,A
쒜리,False,A
쒜키,False,A
쒝끼,False,A
쒝쑤,False,A
쒝쓰,False,A
쒝캬,False,A
쒭가튼,False,A
쒭사꾸,False,A
쒭새,False,A
쒸뀌,False,A
쒸뎅,False,A
쒸바라,False,A
쒸방새,False,A
쒸방쉐,False,A
쒸빨넘,False,A
쒸빵세이,False,A
쒸쌔,False,A
쒸이,False,A
쒸입새,False,A
쒸키,False,A
쒸파,False,A
쒸팔넘,False,A
쒸팔년,False,A
쒸팔놈,False,A
쒸팔뇬,False,A
쒸팡,False,A
쓉년,False,A
쓉새,False,A
쓉쌔,False,A
쓉쌔끼,False,A
쓉쎄,False,A
쓉쎄끼,False,A
쓉쒜,False,A
쓉질,False,A
쓉탱,False,A
쓉팔넘,False,A
쓉팔년,False,A
쓉팔놈,False,A
쓉팔뇬,False,A
쓋파라,False,A
쓰글넘,False,A
쓰글년,False,A
쓰글놈,False,A
쓰글늠,False,A
쓰델,False,A
쓰렉년,False,A
쓰방,False,A
쓰부럴,False,A
쓰브럴,False,A
쓰팔넘,False,A
쓰팔년,False,A
쓰팔놈,False,A
쓰팔뇬,False,A
씁새끼,False,A
씁쌔,False,A
씁쎄,False,A
씌28,False,A
씌8,False,A
씌댈,False,A
씌델,False,A
씌뎅,False,A
씌발넘,False,A
씌발쇄,False,A
씌밝,False,A
씌밸넘,False,A
씌뱅,False,A
씌뱌,False,A
씌벵,False,A
씌봉,False,A
씌봘,False,A
씌뵹,False,A
씌알,False,A
씌팏,False,A
씌팕,False,A
씌퐁,False,A
씜쒜이,False,A
씝년,False,A
씝세,False,A
씝쌔,False,A
씝쎄,False,A
씝알,False,A
씝알놈,False,A
씝알늠,False,A
씝질,False,A
씝탱,False,A
씝탱구리,False,A
씝팔,False,A
씝할,False,A
씞,False,A
씦알,False,A
씨28,False,A
씨가랭뇬,False,A
씨땡,False,A
씨뗑,False,A
씨박새,False,A
씨발넘,False,A
씨발년,False,A
씨발뇬,False,A
씨발뇸,False,A
씨발씨발,False,A
씨발라마,False,A
씨발롬,False,A
씨발색,False,A
씨밝,False,A
씨밠,False,A
씨밣,False,A
씨밤,False,A
씨밤년,False,A
씨밥바,False,A
씨밦,False,A
씨밮,False,A
씨밯,False,A
씨밸넘,False,A
씨밸년,False,A
씨밸놈,False,A
씨밸래미,False,A
씨뱅놈,False,A
씨뱅딱,False,A
씨버,False,A
씨벌넘,False,A
씨벌년,False,A
씨벙,False,A
씨벧,False,A
씨벨년,False,A
씨볼년,False,A
씨볼놈,False,A
씨봉년,False,A
씨봉쉐,False,A
씨봙,False,A
씨봟,False,A
씨봣넘,False,A
씨봪,False,A
씨뵐,False,A
씨불넘,False,A
씨불년,False,A
씨불놈,False,A
씨불뇬,False,A
씨붤,False,A
씨뷀,False,A
씨뷩,False,A
씨븅,False,A
씨브,False,A
씨브알,False,A
씨블넘,False,A
씨블년,False,A
씨븡,False,A
씨빨넘,False,A
씨빯,False,A
씨빳다,False,A
씨빵,False,A
씨뻘,False,A
씨뻥,False,A
씨뽤,False,A
씨뽥,False,A
씨앙넘,False,A
씨앙놈,False,A
씨앙눔,False,A
씨양넘,False,A
씨양념,False,A
씨양놈,False,A
씨양눔,False,A
씨이댕,False,A
씨이바,False,A
씨이밸,False,A
씨이빡,False,A
씨이이팔,False,A
씨입년,False,A
씨입뇬,False,A
씨잘,False,A
씨키,False,A
씨탱구리,False,A
씨ㅍㅏ,False,A
씨파늠,False,A
씨파알,False,A
씨파야,False,A
씨팍년,False,A
씨팍놈,False,A
씨팍늠,False,A
씨팍새꺄,False,A
씨팍새끼,False,A
씨팏,False,A
씨팔넘,False,A
씨팔년,False,A
씨팔놈,False,A
씨팔뇬,False,A
씨팔뇸,False,A
씨팔허접,False,A
씨팕,False,A
씨팗,False,A
씨팞,False,A
씨퍌,False,A
씨펄년,False,A
씨펄놈,False,A
씨펑,False,A
씨풍,False,A
씨필,False,A
씨ㅡ발,False,A
씨ㅣ발,False,A
씰알,False,A
씳박,False,A
씳발,False,A
씳알,False,A
씹가튼,False,A
씹갓길,False,A
씹개,False,A
씹넘,False,A
씹녀,False,A
씹년운영자,False,A
씹놈,False,A
씹뇬,False,A
씹뇸,False,A
씹딱구리,False,A
씹딱꾸리,False,A
씹딱꿍,False,A
씹때,False,A
씹때꺄,False,A
씹때끼,False,A
씹땡,False,A
씹떼,False,A
씹떼끼,False,A
씹발년,False,A
씹발놈,False,A
씹밸,False,A
씹보지년,False,A
씹블,False,A
씹빠,False,A
씹빠빠,False,A
씹빡,False,A
씹빨넘,False,A
씹빨놈,False,A
씹뽕,False,A
씹사꾸,False,A
씹새꺄,False,A
씹새끼,False,A
씹새리,False,A
씹새캬,False,A
씹새키,False,A
씹색기,False,A
씹색꺄,False,A
씹색끼,False,A
씹색히,False,A
씹샛길,False,A
씹생,False,A
씹생년,False,A
씹생알,False,A
씹세끼,False,A
씹셋나루,False,A
씹쇄,False,A
씹쉐리,False,A
씹쉐키,False,A
씹쉑,False,A
씹쉑히,False,A
씹스,False,A
씹시끼,False,A
씹쌍,False,A
씹쌔기,False,A
씹쌔꺄,False,A
씹쌔끼,False,A
씹쌔리,False,A
씹쌔키,False,A
씹쌕끼,False,A
씹쎄,False,A
씹쎄끼,False,A
씹쎄리,False,A
씹쎈찌,False,A
씹쐐,False,A
씹쒜,False,A
씹쓰,False,A
씹씨키,False,A
씹알넘,False,A
씹에,False,A
씹연,False,A
씹을넘,False,A
씹을놈,False,A
씹을뇬,False,A
씹자지년,False,A
씹주구리,False,A
씹지럴,False,A
씹찔,False,A
씹처,False,A
씹쳐,False,A
씹탱구리,False,A
씹탱꾸리,False,A
씹탱이,False,A
씹털,False,A
씹텡구리,False,A
씹퉁,False,A
씹팅,False,A
씹팔넘,False,A
씹팔년,False,A
씹팔놈,False,A
씹팔뇬,False,A
씹팔련,False,A
씹팔연,False,A
씹펄,False,A
씹풀,False,A
씹할넘,False,A
씹할년,False,A
씹할놈,False,A
씹할뇬,False,A
씹할연,False,A
씺,False,A
씻끼,False,A
씻벌,False,A
씻퐁,False,A
씾팔,False,A
앂년,False,A
아가리닥쳐,False,A
아씹,False,A
애널입4,False,A
엄마젓,False,A
에미젓,False,A
에미창,False,A
염별할년,False,A
염병할,False,A
염병할년,False,A
염병할뇬,False,A
염병할욘,False,A
엿먹구뒤져라,False,A
왕보지,False,A
왕부랄,False,A
왕좃,False,A
욘병,False,A
욘뵹,False,A
욘븅,False,A
욤뵹,False,A
육갑떠,False,A
육갑떨,False,A
육시랄,False,A
ㅈ1랄,False,A
ㅈI랄,False,A
ㅈL랄,False,A
ㅈㄲ,False,A
ㅈㄹ,False,A
ㅈㅏ★우,False,A
ㅈㅏ우ㅣ,False,A
ㅈㅏㅈㅣ,False,A
㉨ㅏ㉨ㅣ,False,A
ㅈㅏ지,False,A
ㅈㅓㄲㅏ,False,A
ㅈㅓㅃㅏ,False,A
ㅈㅕㄲㅏ,False,A
ㅈㅗㅈ,False,A
ㅈㅣㄹㅏ,False,A
ㅈㅣㄹㅓ,False,A
ㅈㅣ랄,False,A
ㅈㅣ럴,False,A
ㅈㅣ룰,False,A
자g,False,A
자ji,False,A
자x,False,A
자궁,False,A
자기핥아,False,A
자ㅇㅜㅣ,False,A
자아위,False,A
자아지,False,A
자아지털,False,A
자쥣,False,A
자지년,False,A
자지때,False,A
자지털,False,A
잠쥐,False,A
잠쥐털,False,A
잠지털,False,A
잡냔,False,A
잡놉,False,A
잡뇸,False,A
잡밥,False,A
잡시퀴,False,A
잡시키,False,A
잡탱년,False,A
잦이,False,A
잦털,False,A
재랄,False,A
쟈지,False,A
쟘쥐,False,A
저까라마이신,False,A
저까라마이씽,False,A
저까튼년,False,A
저빠지게,False,A
적까쥐,False,A
적까지,False,A
전만싀끼,False,A
젇놔,False,A
젇만,False,A
절나,False,A
절라,False,A
접밥,False,A
젓같은놈,False,A
젓니,False,A
젓더,False,A
젓떨,False,A
젓마,False,A
젓만,False,A
젓밮,False,A
젖나,False,A
젖나게,False,A
젖디,False,A
젖떨,False,A
젖마난,False,A
젖마니,False,A
젖만,False,A
젖밮,False,A
젖빠,False,A
젖치기,False,A
젖통,False,A
젗까,False,A
젗만,False,A
젗밥,False,A
젗밮,False,A
젗빱,False,A
젗빺,False,A
조깐다,False,A
조내,False,A
조낸,False,A
조刀ㅏ,False,A
조랄,False,A
조뢀,False,A
조빨,False,A
조빼,False,A
조뺑,False,A
조뻬,False,A
조뼁,False,A
조삐리,False,A
조오까,False,A
조오또,False,A
조오옷,False,A
조옥같네,False,A
조옷나,False,A
조옷밥,False,A
조ㅈ,False,A
조젱이,False,A
조짜,False,A
조ㅊ,False,A
조털,False,A
조토,False,A
족같은넘,False,A
족딸,False,A
족밥,False,A
족빠,False,A
족빼,False,A
족뺑,False,A
족뼁,False,A
족짜,False,A
졳,False,A
존ㄴㅏ,False,A
존내,False,A
존네,False,A
존년,False,A
존만,False,A
존망,False,A
졷가,False,A
졷까,False,A
졷나,False,A
졷내,False,A
졷네,False,A
졷놔,False,A
졷따,False,A
좁빱,False,A
좃,False,A
좃!,False,A
좃~,False,A
좃가,False,A
좃갔,False,A
좃깐,False,A
좃깔,False,A
좃깟,False,A
좃깠,False,A
좃꼴리,False,A
좃꼴린,False,A
좃나개,False,A
좃나게,False,A
좃나씹,False,A
좃마나,False,A
좃마난,False,A
좃마니,False,A
좃만,False,A
좃만나,False,A
좃만안그지,False,A
좃만한년,False,A
좃만한놈,False,A
좃맨,False,A
좃박사,False,A
좃발,False,A
좃밮,False,A
좃뱅,False,A
좃병신,False,A
좃빠,False,A
좃빤,False,A
좃빨,False,A
좃빼,False,A
좃뺑,False,A
좃뻬,False,A
좃뼁,False,A
좃뽄,False,A
좃삐,False,A
좃쌍,False,A
좃이나빨어,False,A
좃짜,False,A
좃탱,False,A
좃터는,False,A
좄ㄲㅏ,False,A
좄까,False,A
좆!,False,A
좆~,False,A
좆까,False,A
좆꺄튼년,False,A
좆꼴려,False,A
좆나,False,A
좆년,False,A
좆니,False,A
좆대,False,A
좆대가리,False,A
좆도,False,A
좆또,False,A
좆마난,False,A
좆마니,False,A
좆만,False,A
좆만한,False,A
좆만한년,False,A
좆만한놈,False,A
좆먹어,False,A
좆물,False,A
좆밥,False,A
좆병신,False,A
좆빠,False,A
좆빠라,False,A
좆빤,False,A
좆빨,False,A
좆빱,False,A
좆빺,False,A
좆빼,False,A
좆뺑,False,A
좆뻬,False,A
좆뼁,False,A
좆삐리,False,A
좆새끼,False,A
좆탱,False,A
좇!,False,A
좇_,False,A
좇~,False,A
좇가,False,A
좇까,False,A
좇나,False,A
좇대,False,A
좇대가리,False,A
좇도,False,A
좇또,False,A
좇만,False,A
좇밥,False,A
좇밮,False,A
좇빠,False,A
좇빨,False,A
좇빱,False,A
좇빺,False,A
좇삐리,False,A
좉까,False,A
좉나,False,A
좉빨,False,A
좋까,False,A
좋만한,False,A
죄랄,False,A
죤뇬,False,A
죤만년,False,A
죤만놈,False,A
죳,False,A
죳나,False,A
죳밥,False,A
죳삐리,False,A
죶,False,A
죶나,False,A
죶니,False,A
죶마난,False,A
죶빠,False,A
죷까,False,A
죹,False,A
주딩이,False,A
줒나,False,A
쥐랼,False,A
쥐롤,False,A
쥐미,False,A
쥐좆,False,A
쥘알,False,A
쥘얼,False,A
즈랄,False,A
즈럴,False,A
즤랅,False,A
즤랼,False,A
즤롤,False,A
즤뢀,False,A
즤미럴,False,A
지라알,False,A
지랄발광,False,A
지랄삽차기,False,A
지랄쌈치기,False,A
지랄육갑,False,A
지랗,False,A
지랠,False,A
지랼,False,A
지럴발광,False,A
지렐,False,A
지롤발광,False,A
지룔,False,A
지미랄,False,A
지미럴,False,A
지이라알,False,A
짭년,False,A
짭놈,False,A
짭뇬,False,A
쩤밥,False,A
쪼ㄲㅏ,False,A
쪼까튼,False,A
쪼ㅆ,False,A
쪼ㅈ,False,A
쫀ㄴㅏ,False,A
쫀나,False,A
쫍빱,False,A
쫏,False,A
쫓까,False,A
쯰랄,False,A
쯰롤,False,A
찌롤,False,A
칀넘아,False,A
캐년,False,A
캐뇬,False,A
캐새키,False,A
캐세끼,False,A
캐셋키,False,A
케뇬,False,A
케새,False,A
케새끼,False,A
케새킹,False,A
케세,False,A
케세끼,False,A
허벌년,False,A
허벌창,False,A
헐년,False,A
헐놈,False,A
호냥뇬,False,A
호로개자슥,False,A
호로개잡늠,False,A
호로년,False,A
호로뇬,False,A
호로새,False,A
호로새꺄,False,A
호로새끼,False,A
호로색,False,A
호로쉑,False,A
호로쌔꺄,False,A
호로오,False,A
호로자,False,A
호로잡,False,A
호롸,False,A
호루자슥,False,A
호모섹,False,A
호모쉐이,False,A
호모쌕,False,A
호모쎄끼,False,A
호모자식,False,A
호봉세씨,False,A
호봉쎄끼,False,A
호봉쒜리,False,A
홀오자식,False,A
화냥,False,A
화양년,False,A
확벌,False,A
확찌,False,A
확찢,False,A
후다년,False,A
후라덜,False,A
후라질,False,A
후라질넘,False,A
후라질년,False,A
후래자,False,A
후랴,False,A
후러덜,False,A
후레,False,A
후레년,False,A
후레발,False,A
후레자,False,A
후벼,False,A
후비파,False,A
후장입사,False,A
히로뽕,False,A
히밤,False,A
씌벌새기,False,A
씌벌련,False,A
노에미,False,A
느금창년,False,A
병씬,False,A
벌레년,False,A
벌레새기,False,A
우라질년,False,A
개새기,False,A
쓉새기,False,A
벌레놈,False,A
짱깨,False,A
짱꼴라,False,A
왜놈,False,A
칭챙총,False,A
코쟁이,False,A
니그로,False,A
쪽바리,False,A
